Date,Ticker,Company,Open,Close,Shares_Traded
12/22/15,JPM,JPMorgan Chase & Co.,65.91999816894531,65.68000030517578,12149500
12/23/15,JPM,JPMorgan Chase & Co.,66.12000274658203,66.73000336,12524500
12/24/15,JPM,JPMorgan Chase & Co.,66.62000274658203,66.59999847,4468200
12/28/15,JPM,JPMorgan Chase & Co.,66.29000091552734,66.37999725341797,6610600
12/29/15,JPM,JPMorgan Chase & Co.,66.83999633789062,67.06999969482422,9820800
12/30/15,JPM,JPMorgan Chase & Co.,67.04000091552734,66.58999633789062,7190700
12/31/15,JPM,JPMorgan Chase & Co.,66.19000244140625,66.02999877929688,14654300
1/4/16,JPM,JPMorgan Chase & Co.,63.95000076293945,63.619998931884766,25393200
1/5/16,JPM,JPMorgan Chase & Co.,63.70000076293945,63.72999954223633,16566700
1/6/16,JPM,JPMorgan Chase & Co.,62.720001220703125,62.810001373291016,22961500
1/7/16,JPM,JPMorgan Chase & Co.,61.459999084472656,60.27000045776367,27630900
1/8/16,JPM,JPMorgan Chase & Co.,61.130001068115234,58.91999816894531,22373300
1/11/16,JPM,JPMorgan Chase & Co.,58.83000183105469,58.83000183105469,20925500
1/12/16,JPM,JPMorgan Chase & Co.,59.45000076293945,58.959999084472656,22971600
1/13/16,JPM,JPMorgan Chase & Co.,59.459999084472656,57.34000015258789,28808100
1/14/16,JPM,JPMorgan Chase & Co.,58.15999984741211,58.20000076293945,31296300
1/15/16,JPM,JPMorgan Chase & Co.,56.45000076293945,57.040000915527344,38131700
1/19/16,JPM,JPMorgan Chase & Co.,57.72999954223633,57.00999832,22818900
1/20/16,JPM,JPMorgan Chase & Co.,55.630001068115234,55.50999832,34646100
1/21/16,JPM,JPMorgan Chase & Co.,55.74000168,55.25,31301100
1/22/16,JPM,JPMorgan Chase & Co.,56.439998626708984,56.95000076293945,22732200
1/25/16,JPM,JPMorgan Chase & Co.,56.47999954223633,55.65999984741211,21114400
1/26/16,JPM,JPMorgan Chase & Co.,55.849998474121094,57.08000183105469,17535700
1/27/16,JPM,JPMorgan Chase & Co.,57.08000183105469,57.040000915527344,20560000
1/28/16,JPM,JPMorgan Chase & Co.,57.52000045776367,57.279998779296875,15497900
1/29/16,JPM,JPMorgan Chase & Co.,57.83000183105469,59.5,26992200
2/1/16,JPM,JPMorgan Chase & Co.,59.15999984741211,58.86000061035156,16807900
2/2/16,JPM,JPMorgan Chase & Co.,57.880001068115234,57.029998779296875,22448200
2/3/16,JPM,JPMorgan Chase & Co.,57.369998931884766,57.40999984741211,31543200
2/4/16,JPM,JPMorgan Chase & Co.,57.060001373291016,58.400001525878906,21651300
2/5/16,JPM,JPMorgan Chase & Co.,58.58000183105469,57.75,22001300
2/8/16,JPM,JPMorgan Chase & Co.,56.689998626708984,56.540000915527344,28267600
2/9/16,JPM,JPMorgan Chase & Co.,55.290000915527344,56.20000076293945,26300000
2/10/16,JPM,JPMorgan Chase & Co.,56.56999969482422,55.52000045776367,22389600
2/11/16,JPM,JPMorgan Chase & Co.,53.900001525878906,53.06999969482422,44334700
2/12/16,JPM,JPMorgan Chase & Co.,55.650001525878906,57.49000168,37011400
2/16/16,JPM,JPMorgan Chase & Co.,58.22999954223633,58.349998474121094,23730700
2/17/16,JPM,JPMorgan Chase & Co.,58.849998474121094,58.77000045776367,21580100
2/18/16,JPM,JPMorgan Chase & Co.,58.84000015258789,57.810001373291016,17037800
2/19/16,JPM,JPMorgan Chase & Co.,57.5,57.81999969482422,15658200
2/22/16,JPM,JPMorgan Chase & Co.,58.50999832,58.56999969482422,14882800
2/23/16,JPM,JPMorgan Chase & Co.,57.900001525878906,56.119998931884766,31772500
2/24/16,JPM,JPMorgan Chase & Co.,55.20000076293945,56.13999938964844,25560100
2/25/16,JPM,JPMorgan Chase & Co.,56.130001068115234,57.00999832,14473300
2/26/16,JPM,JPMorgan Chase & Co.,57.63999938964844,57.540000915527344,20947500
2/29/16,JPM,JPMorgan Chase & Co.,57.40999984741211,56.29999923706055,19554100
3/1/16,JPM,JPMorgan Chase & Co.,56.75999832,59.20000076293945,23958100
3/2/16,JPM,JPMorgan Chase & Co.,59.20000076293945,59.75999832,20943100
3/3/16,JPM,JPMorgan Chase & Co.,59.58000183105469,59.959999084472656,15790600
3/4/16,JPM,JPMorgan Chase & Co.,60.099998474121094,60.04999923706055,18459000
3/7/16,JPM,JPMorgan Chase & Co.,59.540000915527344,59.939998626708984,12832400
3/8/16,JPM,JPMorgan Chase & Co.,59.209999084472656,58.779998779296875,14132900
3/9/16,JPM,JPMorgan Chase & Co.,59.150001525878906,59.119998931884766,13238800
3/10/16,JPM,JPMorgan Chase & Co.,59.59000015258789,58.61000061035156,21139200
3/11/16,JPM,JPMorgan Chase & Co.,59.38999938964844,59.34000015258789,21055000
3/14/16,JPM,JPMorgan Chase & Co.,59.150001525878906,59.119998931884766,13436100
3/15/16,JPM,JPMorgan Chase & Co.,58.540000915527344,59.20000076293945,10910500
3/16/16,JPM,JPMorgan Chase & Co.,58.97999954223633,58.91999816894531,17423900
3/17/16,JPM,JPMorgan Chase & Co.,58.77000045776367,58.75,19405700
3/18/16,JPM,JPMorgan Chase & Co.,60.04999923706055,60.47999954223633,29570200
3/21/16,JPM,JPMorgan Chase & Co.,60.220001220703125,60.459999084472656,12684400
3/22/16,JPM,JPMorgan Chase & Co.,59.99000168,60.24000168,12042700
3/23/16,JPM,JPMorgan Chase & Co.,60.34000015258789,59.939998626708984,11658700
3/24/16,JPM,JPMorgan Chase & Co.,59.29999923706055,59.47999954223633,12921200
3/28/16,JPM,JPMorgan Chase & Co.,59.529998779296875,59.400001525878906,11159700
3/29/16,JPM,JPMorgan Chase & Co.,59.33000183105469,59.029998779296875,15933400
3/30/16,JPM,JPMorgan Chase & Co.,59.459999084472656,59.709999084472656,13307100
3/31/16,JPM,JPMorgan Chase & Co.,59.45000076293945,59.220001220703125,14904700
4/1/16,JPM,JPMorgan Chase & Co.,59.02000045776367,59.869998931884766,15417500
4/4/16,JPM,JPMorgan Chase & Co.,59.439998626708984,59.20000076293945,12305000
4/5/16,JPM,JPMorgan Chase & Co.,58.59000015258789,58.36000061035156,12886600
4/6/16,JPM,JPMorgan Chase & Co.,58.18000030517578,58.810001373291016,12167900
4/7/16,JPM,JPMorgan Chase & Co.,58.25999832,57.31999969482422,19226800
4/8/16,JPM,JPMorgan Chase & Co.,57.709999084472656,57.74000168,13547700
4/11/16,JPM,JPMorgan Chase & Co.,57.90999984741211,58.20000076293945,17627800
4/12/16,JPM,JPMorgan Chase & Co.,58.34000015258789,59.279998779296875,17779200
4/13/16,JPM,JPMorgan Chase & Co.,60.47999954223633,61.790000915527344,37516800
4/14/16,JPM,JPMorgan Chase & Co.,61.689998626708984,62.59000015258789,24249900
4/15/16,JPM,JPMorgan Chase & Co.,62.880001068115234,61.869998931884766,19290700
4/18/16,JPM,JPMorgan Chase & Co.,61.63999938964844,62.27000045776367,13813100
4/19/16,JPM,JPMorgan Chase & Co.,62.54999923706055,63.31999969482422,19255600
4/20/16,JPM,JPMorgan Chase & Co.,63.47999954223633,64.23999786376953,14594400
4/21/16,JPM,JPMorgan Chase & Co.,64.26000213623047,63.599998474121094,15395800
4/22/16,JPM,JPMorgan Chase & Co.,63.63999938964844,63.970001220703125,12444700
4/25/16,JPM,JPMorgan Chase & Co.,63.599998474121094,63.599998474121094,10687200
4/26/16,JPM,JPMorgan Chase & Co.,63.810001373291016,63.93000030517578,12048000
4/27/16,JPM,JPMorgan Chase & Co.,63.86000061035156,64.11000061035156,15284100
4/28/16,JPM,JPMorgan Chase & Co.,63.63999938964844,63.599998474121094,12852500
4/29/16,JPM,JPMorgan Chase & Co.,63.09000015258789,63.20000076293945,16376400
5/2/16,JPM,JPMorgan Chase & Co.,63.689998626708984,63.790000915527344,10247300
5/3/16,JPM,JPMorgan Chase & Co.,62.900001525878906,62.560001373291016,19120300
5/4/16,JPM,JPMorgan Chase & Co.,61.75,61.56999969482422,17030200
5/5/16,JPM,JPMorgan Chase & Co.,61.599998474121094,61.24000168,14033900
5/6/16,JPM,JPMorgan Chase & Co.,60.70000076293945,61.599998474121094,11057900
5/9/16,JPM,JPMorgan Chase & Co.,61.369998931884766,61.209999084472656,11197100
5/10/16,JPM,JPMorgan Chase & Co.,61.54999923706055,62.040000915527344,11897200
5/11/16,JPM,JPMorgan Chase & Co.,61.970001220703125,61.810001373291016,11254000
5/12/16,JPM,JPMorgan Chase & Co.,62.27000045776367,61.77000045776367,11071700
5/13/16,JPM,JPMorgan Chase & Co.,61.70000076293945,61.20000076293945,15122300
5/16/16,JPM,JPMorgan Chase & Co.,61.209999084472656,61.65999984741211,10951300
5/17/16,JPM,JPMorgan Chase & Co.,61.43000030517578,61.65999984741211,12180900
5/18/16,JPM,JPMorgan Chase & Co.,61.70000076293945,64.04000091552734,24007100
5/19/16,JPM,JPMorgan Chase & Co.,63.529998779296875,63.38999938964844,16076200
5/20/16,JPM,JPMorgan Chase & Co.,63.86000061035156,63.50999832,11862000
5/23/16,JPM,JPMorgan Chase & Co.,63.45000076293945,63.459999084472656,9347500
5/24/16,JPM,JPMorgan Chase & Co.,63.939998626708984,64.54000091552734,13839400
5/25/16,JPM,JPMorgan Chase & Co.,64.94000244140625,65.51999664,18935200
5/26/16,JPM,JPMorgan Chase & Co.,65.56999969482422,65.02999877929688,9428400
5/27/16,JPM,JPMorgan Chase & Co.,65.20999908447266,65.43000030517578,10116000
5/31/16,JPM,JPMorgan Chase & Co.,65.73000336,65.26999664,15139400
6/1/16,JPM,JPMorgan Chase & Co.,64.76000213623047,65.69000244140625,14031000
6/2/16,JPM,JPMorgan Chase & Co.,65.51999664,65.80999755859375,10637600
6/3/16,JPM,JPMorgan Chase & Co.,64.25,64.63999938964844,20261700
6/6/16,JPM,JPMorgan Chase & Co.,64.63999938964844,65.27999877929688,13193500
6/7/16,JPM,JPMorgan Chase & Co.,65.44999694824219,65.05999755859375,9924100
6/8/16,JPM,JPMorgan Chase & Co.,64.93000030517578,65.25,9428000
6/9/16,JPM,JPMorgan Chase & Co.,64.79000091552734,64.75,10817800
6/10/16,JPM,JPMorgan Chase & Co.,63.93000030517578,63.84000015258789,16678400
6/13/16,JPM,JPMorgan Chase & Co.,63.47999954223633,63.27000045776367,14314900
6/14/16,JPM,JPMorgan Chase & Co.,62.68000030517578,62.08000183105469,19509300
6/15/16,JPM,JPMorgan Chase & Co.,62.40999984741211,61.970001220703125,16982100
6/16/16,JPM,JPMorgan Chase & Co.,61.45000076293945,62.220001220703125,16791200
6/17/16,JPM,JPMorgan Chase & Co.,62.29999923706055,62.279998779296875,15751500
6/20/16,JPM,JPMorgan Chase & Co.,63.45000076293945,62.369998931884766,12213200
6/21/16,JPM,JPMorgan Chase & Co.,62.72999954223633,62.95000076293945,11611600
6/22/16,JPM,JPMorgan Chase & Co.,62.95000076293945,62.709999084472656,12643500
6/23/16,JPM,JPMorgan Chase & Co.,63.70000076293945,64.05000305175781,16583600
6/24/16,JPM,JPMorgan Chase & Co.,60.47999954223633,59.599998474121094,44108700
6/27/16,JPM,JPMorgan Chase & Co.,58.709999084472656,57.61000061035156,37300700
6/28/16,JPM,JPMorgan Chase & Co.,59.189998626708984,59.52000045776367,29088700
6/29/16,JPM,JPMorgan Chase & Co.,60.36000061035156,61.20000076293945,21483000
6/30/16,JPM,JPMorgan Chase & Co.,61.630001068115234,62.13999938964844,21343600
7/1/16,JPM,JPMorgan Chase & Co.,61.65999984741211,61.25999832,14217800
7/5/16,JPM,JPMorgan Chase & Co.,60.45000076293945,59.54999923706055,23357700
7/6/16,JPM,JPMorgan Chase & Co.,59.00999832,60.189998626708984,20429800
7/7/16,JPM,JPMorgan Chase & Co.,60.52000045776367,60.58000183105469,13771400
7/8/16,JPM,JPMorgan Chase & Co.,61.33000183105469,61.83000183105469,16998800
7/11/16,JPM,JPMorgan Chase & Co.,62.41999816894531,62.27000045776367,13151400
7/12/16,JPM,JPMorgan Chase & Co.,63.029998779296875,63.20000076293945,16588100
7/13/16,JPM,JPMorgan Chase & Co.,63.08000183105469,63.15999984741211,18526900
7/14/16,JPM,JPMorgan Chase & Co.,64.73999786376953,64.12000274658203,28985900
7/15/16,JPM,JPMorgan Chase & Co.,64.75,64.18000030517578,17607100
7/18/16,JPM,JPMorgan Chase & Co.,64.12999725341797,63.959999084472656,10824400
7/19/16,JPM,JPMorgan Chase & Co.,63.61000061035156,63.86000061035156,9737400
7/20/16,JPM,JPMorgan Chase & Co.,64.11000061035156,63.93000030517578,10411100
7/21/16,JPM,JPMorgan Chase & Co.,64,63.689998626708984,9808700
7/22/16,JPM,JPMorgan Chase & Co.,63.900001525878906,64.04000091552734,8195700
7/25/16,JPM,JPMorgan Chase & Co.,63.97999954223633,63.869998931884766,8168300
7/26/16,JPM,JPMorgan Chase & Co.,63.97999954223633,64.12999725341797,8067800
7/27/16,JPM,JPMorgan Chase & Co.,64.08000183105469,64.33000183105469,11806800
7/28/16,JPM,JPMorgan Chase & Co.,64,64.09999847,10013400
7/29/16,JPM,JPMorgan Chase & Co.,63.79999923706055,63.970001220703125,13210400
8/1/16,JPM,JPMorgan Chase & Co.,64.15000153,63.79999923706055,11422600
8/2/16,JPM,JPMorgan Chase & Co.,63.59000015258789,63.650001525878906,13550000
8/3/16,JPM,JPMorgan Chase & Co.,63.689998626708984,64.66000366210938,13122300
8/4/16,JPM,JPMorgan Chase & Co.,64.48999786376953,64.55999755859375,9873000
8/5/16,JPM,JPMorgan Chase & Co.,65.13999938964844,66.30000305175781,20752700
8/8/16,JPM,JPMorgan Chase & Co.,66.06999969482422,66.09999847,11359200
8/9/16,JPM,JPMorgan Chase & Co.,66.18000030517578,65.87000274658203,10097000
8/10/16,JPM,JPMorgan Chase & Co.,65.91999816894531,65.27999877929688,11556100
8/11/16,JPM,JPMorgan Chase & Co.,65.26999664,65.45999908447266,9604500
8/12/16,JPM,JPMorgan Chase & Co.,64.97000122070312,65.31999969482422,7685400
8/15/16,JPM,JPMorgan Chase & Co.,65.55999755859375,65.72000122070312,8371600
8/16/16,JPM,JPMorgan Chase & Co.,65.36000061035156,65.70999908447266,10128900
8/17/16,JPM,JPMorgan Chase & Co.,65.80000305175781,65.88999938964844,11868100
8/18/16,JPM,JPMorgan Chase & Co.,65.62000274658203,65.94999694824219,9313600
8/19/16,JPM,JPMorgan Chase & Co.,65.72000122070312,65.86000061035156,9084900
8/22/16,JPM,JPMorgan Chase & Co.,65.75,65.80000305175781,9055600
8/23/16,JPM,JPMorgan Chase & Co.,66.06999969482422,65.76999664,8949600
8/24/16,JPM,JPMorgan Chase & Co.,65.98999786376953,65.94999694824219,10167200
8/25/16,JPM,JPMorgan Chase & Co.,65.91000366210938,66.06999969482422,9978700
8/26/16,JPM,JPMorgan Chase & Co.,66.33000183105469,66.22000122070312,14038600
8/29/16,JPM,JPMorgan Chase & Co.,66.48999786376953,66.94999694824219,14583100
8/30/16,JPM,JPMorgan Chase & Co.,66.94999694824219,67.5,13791200
8/31/16,JPM,JPMorgan Chase & Co.,67.45999908447266,67.5,14952300
9/1/16,JPM,JPMorgan Chase & Co.,67.63999938964844,67.20999908447266,12226500
9/2/16,JPM,JPMorgan Chase & Co.,67.40000153,67.48999786376953,13720700
9/6/16,JPM,JPMorgan Chase & Co.,67.5,67.44000244140625,16649400
9/7/16,JPM,JPMorgan Chase & Co.,67.16000366210938,67.16000366210938,10070400
9/8/16,JPM,JPMorgan Chase & Co.,67.22000122070312,67.25,12253000
9/9/16,JPM,JPMorgan Chase & Co.,67.02999877929688,66.65000153,19686900
9/12/16,JPM,JPMorgan Chase & Co.,66.13999938964844,67.05999755859375,16453000
9/13/16,JPM,JPMorgan Chase & Co.,66.11000061035156,66.52999877929688,18876100
9/14/16,JPM,JPMorgan Chase & Co.,66.26999664,66.40000153,12648600
9/15/16,JPM,JPMorgan Chase & Co.,66.29000091552734,66.63999938964844,12531300
9/16/16,JPM,JPMorgan Chase & Co.,66.08999633789062,65.81999969482422,25161500
9/19/16,JPM,JPMorgan Chase & Co.,66.15000153,66.19000244140625,13466900
9/20/16,JPM,JPMorgan Chase & Co.,66.75,66.45999908447266,10092200
9/21/16,JPM,JPMorgan Chase & Co.,66.83999633789062,66.83999633789062,14116800
9/22/16,JPM,JPMorgan Chase & Co.,66.98999786376953,67.38999938964844,12781700
9/23/16,JPM,JPMorgan Chase & Co.,67.38999938964844,67.25,13967400
9/26/16,JPM,JPMorgan Chase & Co.,66.59999847,65.77999877929688,16408100
9/27/16,JPM,JPMorgan Chase & Co.,65.41000366210938,66.36000061035156,13711400
9/28/16,JPM,JPMorgan Chase & Co.,66.58000183105469,66.70999908447266,11278000
9/29/16,JPM,JPMorgan Chase & Co.,66.69999694824219,65.65000153,18727200
9/30/16,JPM,JPMorgan Chase & Co.,66.08000183105469,66.58999633789062,21680100
10/3/16,JPM,JPMorgan Chase & Co.,66.34999847,66.51000213623047,14901700
10/4/16,JPM,JPMorgan Chase & Co.,66.20999908447266,66.59999847,17226900
10/5/16,JPM,JPMorgan Chase & Co.,66.88999938964844,67.69000244140625,16280000
10/6/16,JPM,JPMorgan Chase & Co.,67.73000336,67.87000274658203,17485000
10/7/16,JPM,JPMorgan Chase & Co.,67.79000091552734,68.11000061035156,18497000
10/10/16,JPM,JPMorgan Chase & Co.,68.33999633789062,68.63999938964844,13027500
10/11/16,JPM,JPMorgan Chase & Co.,68.5,68.30999755859375,15657100
10/12/16,JPM,JPMorgan Chase & Co.,68.26000213623047,68.12999725341797,11899800
10/13/16,JPM,JPMorgan Chase & Co.,67.45999908447266,67.73999786376953,17890000
10/14/16,JPM,JPMorgan Chase & Co.,68.80000305175781,67.51999664,24163800
10/17/16,JPM,JPMorgan Chase & Co.,67.41999816894531,67.16999816894531,14963400
10/18/16,JPM,JPMorgan Chase & Co.,67.84999847,67.69999694824219,11870300
10/19/16,JPM,JPMorgan Chase & Co.,67.80999755859375,68.34999847,12705800
10/20/16,JPM,JPMorgan Chase & Co.,68.08000183105469,68.26000213623047,14122000
10/21/16,JPM,JPMorgan Chase & Co.,67.80999755859375,68.48999786376953,12175700
10/24/16,JPM,JPMorgan Chase & Co.,68.97000122070312,68.87000274658203,10197100
10/25/16,JPM,JPMorgan Chase & Co.,68.87999725341797,68.80000305175781,9945100
10/26/16,JPM,JPMorgan Chase & Co.,68.37000274658203,69.12999725341797,9801300
10/27/16,JPM,JPMorgan Chase & Co.,69.48999786376953,69.23000336,14210700
10/28/16,JPM,JPMorgan Chase & Co.,69.52999877929688,69.11000061035156,12766500
10/31/16,JPM,JPMorgan Chase & Co.,69.43000030517578,69.26000213623047,14336300
11/1/16,JPM,JPMorgan Chase & Co.,69.48000336,68.97000122070312,15564500
11/2/16,JPM,JPMorgan Chase & Co.,68.65000153,68.68000030517578,12449800
11/3/16,JPM,JPMorgan Chase & Co.,68.86000061035156,68.37999725341797,10369700
11/4/16,JPM,JPMorgan Chase & Co.,68.48999786376953,67.76000213623047,13571300
11/7/16,JPM,JPMorgan Chase & Co.,69.08000183105469,69.87999725341797,16515100
11/8/16,JPM,JPMorgan Chase & Co.,69.69999694824219,70.02999877929688,17531700
11/9/16,JPM,JPMorgan Chase & Co.,71.45999908447266,73.25,50948400
11/10/16,JPM,JPMorgan Chase & Co.,74.22000122070312,76.65000153,56192300
11/11/16,JPM,JPMorgan Chase & Co.,76.30000305175781,76.69000244140625,27574300
11/14/16,JPM,JPMorgan Chase & Co.,77.25,79.51000213623047,46130700
11/15/16,JPM,JPMorgan Chase & Co.,78.37000274658203,79.36000061035156,28126300
11/16/16,JPM,JPMorgan Chase & Co.,78.22000122070312,77.40000153,26054900
11/17/16,JPM,JPMorgan Chase & Co.,77.93000030517578,78.01999664,19306700
11/18/16,JPM,JPMorgan Chase & Co.,77.95999908447266,77.70999908447266,19770000
11/21/16,JPM,JPMorgan Chase & Co.,78,78.05000305175781,11983500
11/22/16,JPM,JPMorgan Chase & Co.,78.34999847,78.52999877929688,14410100
11/23/16,JPM,JPMorgan Chase & Co.,78.87000274658203,78.86000061035156,13373700
11/25/16,JPM,JPMorgan Chase & Co.,79.09999847,78.83000183105469,6185700
11/28/16,JPM,JPMorgan Chase & Co.,78.18000030517578,78.31999969482422,13007200
11/29/16,JPM,JPMorgan Chase & Co.,78.38999938964844,78.91999816894531,14144100
11/30/16,JPM,JPMorgan Chase & Co.,79.91999816894531,80.16999816894531,25351900
12/1/16,JPM,JPMorgan Chase & Co.,80.65000153,81.79000091552734,23823600
12/2/16,JPM,JPMorgan Chase & Co.,81.80000305175781,81.59999847,16931500
12/5/16,JPM,JPMorgan Chase & Co.,82.30000305175781,83.26000213623047,18529800
12/6/16,JPM,JPMorgan Chase & Co.,83.59999847,83.69000244140625,16130000
12/7/16,JPM,JPMorgan Chase & Co.,83.55000305175781,84.06999969482422,18996900
12/8/16,JPM,JPMorgan Chase & Co.,84.23000336,85.12000274658203,20844900
12/9/16,JPM,JPMorgan Chase & Co.,85.01999664,85.48999786376953,14567200
12/12/16,JPM,JPMorgan Chase & Co.,85.36000061035156,84.73000336,14511300
12/13/16,JPM,JPMorgan Chase & Co.,84.98000336,84.76000213623047,16669000
12/14/16,JPM,JPMorgan Chase & Co.,83.87999725341797,84.73000336,22622600
12/15/16,JPM,JPMorgan Chase & Co.,85.40000153,86,19438900
12/16/16,JPM,JPMorgan Chase & Co.,86.29000091552734,84.94000244140625,23008500
12/19/16,JPM,JPMorgan Chase & Co.,84.80000305175781,85.43000030517578,21685100
12/20/16,JPM,JPMorgan Chase & Co.,85.79000091552734,86.52999877929688,14587300
12/21/16,JPM,JPMorgan Chase & Co.,86.43000030517578,86.75,11400500
12/22/16,JPM,JPMorgan Chase & Co.,86.44000244140625,86.88999938964844,13924200
12/23/16,JPM,JPMorgan Chase & Co.,87,87.05000305175781,10759400
12/27/16,JPM,JPMorgan Chase & Co.,87.05000305175781,87.12999725341797,6946400
12/28/16,JPM,JPMorgan Chase & Co.,87.16000366210938,86.5,9455600
12/29/16,JPM,JPMorgan Chase & Co.,86.58000183105469,85.88999938964844,14689000
12/30/16,JPM,JPMorgan Chase & Co.,86.09999847,86.29000091552734,13617800
1/3/17,JPM,JPMorgan Chase & Co.,87.33999633789062,87.23000336,20550700
1/4/17,JPM,JPMorgan Chase & Co.,86.95999908447266,86.91000366210938,15266600
1/5/17,JPM,JPMorgan Chase & Co.,86.80999755859375,86.11000061035156,14300800
1/6/17,JPM,JPMorgan Chase & Co.,86.38999938964844,86.12000274658203,12893300
1/9/17,JPM,JPMorgan Chase & Co.,85.73000336,86.18000030517578,12806600
1/10/17,JPM,JPMorgan Chase & Co.,86.06999969482422,86.43000030517578,13989000
1/11/17,JPM,JPMorgan Chase & Co.,86.43000030517578,87.08000183105469,14713100
1/12/17,JPM,JPMorgan Chase & Co.,86.76000213623047,86.23999786376953,21337400
1/13/17,JPM,JPMorgan Chase & Co.,87.11000061035156,86.69999694824219,28296000
1/17/17,JPM,JPMorgan Chase & Co.,84.93000030517578,83.55000305175781,30024600
1/18/17,JPM,JPMorgan Chase & Co.,83.62999725341797,83.94000244140625,21270100
1/19/17,JPM,JPMorgan Chase & Co.,84.05999755859375,83.30000305175781,16555600
1/20/17,JPM,JPMorgan Chase & Co.,83.43000030517578,83.66999816894531,18436800
1/23/17,JPM,JPMorgan Chase & Co.,83.30000305175781,83.70999908447266,12179200
1/24/17,JPM,JPMorgan Chase & Co.,83.91999816894531,84.72000122070312,15175300
1/25/17,JPM,JPMorgan Chase & Co.,85.83999633789062,86.02999877929688,17551000
1/26/17,JPM,JPMorgan Chase & Co.,85.94999694824219,86.75,15962800
1/27/17,JPM,JPMorgan Chase & Co.,86.66000366210938,86.93000030517578,12535400
1/30/17,JPM,JPMorgan Chase & Co.,86.19000244140625,86.02999877929688,13661900
1/31/17,JPM,JPMorgan Chase & Co.,85.59999847,84.62999725341797,15655100
2/1/17,JPM,JPMorgan Chase & Co.,85.54000091552734,84.94999694824219,15430900
2/2/17,JPM,JPMorgan Chase & Co.,84.33999633789062,84.58999633789062,11081400
2/3/17,JPM,JPMorgan Chase & Co.,86.19000244140625,87.18000030517578,17885200
2/6/17,JPM,JPMorgan Chase & Co.,86.79000091552734,86.76999664,11828400
2/7/17,JPM,JPMorgan Chase & Co.,87.13999938964844,86.72000122070312,9392800
2/8/17,JPM,JPMorgan Chase & Co.,86.18000030517578,85.95999908447266,13970900
2/9/17,JPM,JPMorgan Chase & Co.,85.95999908447266,87.19999694824219,13749100
